"Participant","Block","Condition","ConditionName","Task","Time","Distance","XDiff","YDiff","ZDiff"
"13","1",2,"Haptics+Lights","1",14315.9,63.7765,-11.5891,10.2542,61.87
"13","1",2,"Haptics+Lights","3",12277.6,34.2267,1.6601,6.86817,33.49
"13","1",2,"Haptics+Lights","5",11677.2,31.4173,7.3655,15.3666,26.395
"13","1",2,"Haptics+Lights","6",9055.24,39.3046,3.66761,16.32765,35.564
"13","1",2,"Haptics+Lights","7",12706.8,12.5546,7.89805,8.302,5.13
"13","1",2,"Haptics+Lights","8",7807.76,22.6266,11.65204,17.29243,-8.78400000000002
"13","1",2,"Haptics+Lights","9",6318.4,32.2777,13.841,25.6584,13.854
"13","1",2,"Haptics+Lights","10",6010.56,42.4875,6.24616,14.63895,39.393
"13","1",2,"Haptics+Lights","11",7922.46,36.63,14.1284,31.1175,13.185
"13","1",2,"Haptics+Lights","13",8287.63,40.8168,8.87016,20.4958052,34.165
"13","1",2,"Haptics+Lights","14",4301.98,23.7783,3.8095,5.7331,-22.76
"13","1",2,"Haptics+Lights","15",5667.84,32.5122,9.21756,22.21328,21.878
"13","1",2,"Haptics+Lights","16",10141.2,38.3344,-2.2694,8.85548,-37.229
"13","1",2,"Haptics+Lights","17",6152.11,13.952,9.6743,9.95891,1.374
"13","1",2,"Haptics+Lights","18",5943.16,34.3473,11.00934,7.3646,31.69
"13","1",2,"Haptics+Lights","19",9026.36,51.2575,5.3115,-2.9289,50.897
"13","1",2,"Haptics+Lights","20",11850.1,23.3398,10.4679,20.5993,3.29199999999997
"13","2",3,"Lights","1",12912.4,28.1323,-18.7404,-4.0733,20.582
"13","2",3,"Lights","2",3945.65,45.2026,4.05637,33.78168,29.76
"13","2",3,"Lights","4",4163.91,33.3211,27.59967,0.96597,-18.645
"13","2",3,"Lights","5",13832.5,31.9582,29.47534,12.2508,1.566
"13","2",3,"Lights","6",5267,44.2495,10.43269,16.46638,-39.724
"13","2",3,"Lights","7",7549.14,10.1902,-6.85158,-3.8841,-6.46599999999998
"13","2",3,"Lights","8",12509.5,32.4859,-7.2678,-22.83097,-21.938
"13","2",3,"Lights","9",7711.52,33.9505,25.85652,-10.5672,19.298
"13","2",3,"Lights","10",6750.72,41.3801,27.2559,19.88445,23.959
"13","2",3,"Lights","11",13665.2,47.8727,40.87806,23.59919,7.99100000000001
"13","2",3,"Lights","12",6697.81,40.152,-29.3926,11.14841,24.979
"13","2",3,"Lights","14",8820.67,41.7445,34.948,-3.548,-22.553
"13","2",3,"Lights","15",7341.35,35.2563,21.71181,-11.7185,-25.185
"13","2",3,"Lights","16",6521.83,44.2072,-5.6287,-2.3976,-43.782
"13","2",3,"Lights","17",9138.34,44.2575,-10.99515,-29.47169,31.133
"13","2",3,"Lights","18",3472.95,37.6039,-37.48906,1.72,-2.38
"13","3",1,"Haptics","1",10765.3,77.8458,-18.098,4.7384,75.564
"13","3",1,"Haptics","2",12186,26.232,-3.486177,10.42509,23.818
"13","3",1,"Haptics","3",12351.1,70.1578,-36.7682,55.6668,21.712
"13","3",1,"Haptics","6",13302.9,16.6641,9.03488,3.6459,13.519
"13","3",1,"Haptics","7",7268.45,12.2456,-2.46457,10.542,5.72200000000001
"13","3",1,"Haptics","8",11477.5,57.1208,6.31709,12.24027,55.435
"13","3",1,"Haptics","9",7683.59,46.8216,1.6428,14.9597,44.337
"13","3",1,"Haptics","11",11534.4,27.1501,2.1056,21.487215,-16.462
"13","3",1,"Haptics","12",10173.2,50.3933,-8.0384,13.68987,47.827
"13","3",1,"Haptics","13",5250.94,69.6945,8.66721,17.60227,66.876
"13","3",1,"Haptics","15",5986.03,32.7252,3.6022,17.19646,-27.609
"13","3",1,"Haptics","16",8606.38,32.5817,2.6729,6.97093,31.714
"13","3",1,"Haptics","17",10495.2,45.6251,-3.6976,8.87161,44.602
"13","3",1,"Haptics","18",10417.9,34.1179,-2.710752,11.4132,32.037
"13","3",1,"Haptics","19",6758.16,45.48,-4.50031,16.9242,41.973
"13","3",1,"Haptics","20",4831.94,19.1148,2.2752,16.6767,9.05999999999997
"13","4",4,"Haptics","1",6979.46,24.902,-8.531,11.8642,20.163
"13","4",4,"Haptics","2",6542.15,29.0325,-0.86069,5.05395,28.577
"13","4",4,"Haptics","3",5534.76,38.5194,-4.5363,7.77979,37.452
"13","4",4,"Haptics","4",5302.82,47.955,0.844899999999996,6.22597,47.542
"13","4",4,"Haptics","5",9706.5,32.7485,4.8024,6.4697,31.742
"13","4",4,"Haptics","6",6092.14,27.9831,8.60148,10.73432,24.369
"13","4",4,"Haptics","7",4519.18,46.2262,3.37655,-2.2517,46.048
"13","4",4,"Haptics","8",6840.42,75.585,-0.0538999999999987,1.95011,75.56
"13","4",4,"Haptics","9",8236.29,46.4852,-1.6603,13.0855,44.575
"13","4",4,"Haptics","10",3243.39,50.2606,-0.0850000000000009,12.53925,48.671
"13","4",4,"Haptics","11",8755.92,39.6989,3.9927,12.05207,37.614
"13","4",4,"Haptics","14",8904.61,48.5518,6.1246,11.9082,46.669
"13","4",4,"Haptics","17",6721.95,57.9024,-1.7741,5.69721,57.594
"13","4",4,"Haptics","18",9333.83,14.5314,2.1221,10.1649,-10.166
"13","4",4,"Haptics","19",6880.83,47.8833,-0.993200000000002,8.8154,47.054
"13","5",6,"Lights","2",11549.4,25.2544,-20.94709,3.582758,-13.644
"13","5",6,"Lights","4",5699.76,45.01,32.88399,19.36897,-23.862
"13","5",6,"Lights","5",10805.3,43.1607,15.6443,39.8955,5.14400000000001
"13","5",6,"Lights","6",4922.33,39.6139,-25.78788,6.24928,29.414
"13","5",6,"Lights","7",12962.7,24.7868,-11.59169,13.0278,17.615
"13","5",6,"Lights","8",8822.36,32.89,15.100021,-7.80687,28.156
"13","5",6,"Lights","9",2099.29,31.3129,16.35,2.314808,26.605
"13","5",6,"Lights","10",3050.21,46.9378,25.134,-12.95631,-37.465
"13","5",6,"Lights","12",9605.05,35.2659,3.59379999999999,33.2524,-11.183
"13","5",6,"Lights","13",7515.08,3.80999,-3.1865,-2.0768,-0.222000000000008
"13","5",6,"Lights","15",5001.77,53.1367,41.3428,33.0071,-4.98099999999999
"13","5",6,"Lights","16",4063.51,37.9551,3.3131,32.387,19.511
"13","5",6,"Lights","17",2965,43.9382,9.6694,26.09051,-34.005
"13","5",6,"Lights","18",2447.41,44.874,-7.88329,-23.37819,37.483
"13","5",6,"Lights","19",3431.6,40.16,-32.2733,11.4984,20.953
"13","6",5,"Haptics+Lights","1",7628.56,13.7811,-5.9714,2.3363,12.198
"13","6",5,"Haptics+Lights","2",3491.73,18.208,2.91997,13.12168,-12.281
"13","6",5,"Haptics+Lights","3",4696.21,29.179,-1.88010000000001,5.53721,28.587
"13","6",5,"Haptics+Lights","4",4977.11,22.7248,5.6003,9.54027,-19.85
"13","6",5,"Haptics+Lights","5",5096.55,44.2028,2.8581,4.5311,43.8773
"13","6",5,"Haptics+Lights","6",4542.76,34.3938,14.13532,14.024948,28.043
"13","6",5,"Haptics+Lights","7",3832.87,26.2886,4.25995,-3.3025,25.73
"13","6",5,"Haptics+Lights","8",3569.58,34.2819,4.1314,7.830502,33.119
"13","6",5,"Haptics+Lights","9",2500.51,17.1314,-7.3911,-0.62857,15.442
"13","6",5,"Haptics+Lights","10",6746.21,12.5458,4.45737,5.53225,-10.341
"13","6",5,"Haptics+Lights","11",1892.94,14.369,2.5713,14.10867,-0.894999999999982
"13","6",5,"Haptics+Lights","12",3971.56,11.7195,6.9528,7.7258,5.41499999999999
"13","6",5,"Haptics+Lights","13",4186.84,22.2314,10.028576,-0.173000000000002,19.84
"13","6",5,"Haptics+Lights","14",8491.35,45.8095,0.9582,-4.7641,45.551
"13","6",5,"Haptics+Lights","15",4198.8,8.1237,6.1575,4.524,-2.75899999999999
"13","6",5,"Haptics+Lights","16",3628.36,5.60333,5.4613,1.05567,0.675999999999988
"13","6",5,"Haptics+Lights","17",7413.33,24.8428,10.8642,11.07901,19.401
"13","6",5,"Haptics+Lights","18",1249.78,14.4351,2.2839,1.0921,14.211
"13","6",5,"Haptics+Lights","19",1286.81,27.7353,5.235,5.2571,26.725
"13","6",5,"Haptics+Lights","20",5174.98,64.2628,-4.9739,6.0755,63.7814
"14","1",3,"Lights","1",8169.07,73.2464,11.7335,-40.7974,59.69
"14","1",3,"Lights","2",3169.71,51.2493,39.62151,-25.85972,19.696
"14","1",3,"Lights","3",9626.51,58.7537,-31.53715,-1.576,49.547
"14","1",3,"Lights","4",13480.6,46.4571,1.8214,-41.51323,-20.775
"14","1",3,"Lights","5",5546.51,14.8511,-9.1771,10.5386,5.02799999999999
"14","1",3,"Lights","6",2406.29,39.23,-26.18528,-27.7917,8.99699999999999
"14","1",3,"Lights","7",3858.03,43.992,-16.78708,34.2126,21.977
"14","1",3,"Lights","8",5368.19,55.6527,55.4395,-3.69727,-3.16400000000002
"14","1",3,"Lights","9",7229.82,74.6413,-64.2728,-37.531,5.63499999999999
"14","1",3,"Lights","10",1182.62,33.5746,-7.0939,26.12005,19.866
"14","1",3,"Lights","11",2049.88,53.9733,-49.2483,-9.76,19.81
"14","1",3,"Lights","12",1401.05,32.5104,-21.4338,-13.2445,20.545
"14","1",3,"Lights","13",1208.89,60.0275,25.133,32.9693,43.412
"14","1",3,"Lights","14",1228.39,36.7721,8.3308,-11.99585,33.747
"14","1",3,"Lights","15",1300.73,55.3596,48.0179,24.20675,13.153
"14","1",3,"Lights","16",2288.82,48.7972,2.085,48.648,3.19299999999998
"14","1",3,"Lights","17",1470.76,22.5074,14.8959,2.47755,16.69
"14","1",3,"Lights","18",2167.87,45.5281,33.30574,1.7664,-30.991
"14","1",3,"Lights","19",1270.56,26.2784,18.3983,17.6361,-6.405
"14","1",3,"Lights","20",2574.18,62.2042,-41.6913,-32.0438,-33.232
"14","2",4,"Haptics","1",1925.4,45.4447,6.8075,5.801,44.556
"14","2",4,"Haptics","2",1291.77,24.7566,-6.15957,8.9713,22.237
"14","2",4,"Haptics","3",1424.14,55.3357,2.52419999999999,20.76213,51.231
"14","2",4,"Haptics","5",1039.86,27.1042,-6.4725,7.0871,25.348
"14","2",4,"Haptics","6",1020.28,20.4598,19.31762,0.766400000000001,6.697
"14","2",4,"Haptics","7",1320.67,51.8316,-5.21549,15.5562,49.166
"14","2",4,"Haptics","9",1021.15,52.897,8.8227,5.98469,51.8117
"14","2",4,"Haptics","10",1110.38,64.0286,1.699,14.00575,62.454
"14","2",4,"Haptics","11",3462.39,54.8873,-4.6573,15.05086,52.577
"14","2",4,"Haptics","12",1474.06,49.4204,4.4192,12.56644,47.591
"14","2",4,"Haptics","15",1126.75,80.0694,10.03492,11.23192,78.64
"14","2",4,"Haptics","17",991.307,82.4184,16.6575,9.69241,80.134
"14","2",4,"Haptics","18",914.247,47.1481,6.4005,-3.054,46.611
"14","2",4,"Haptics","19",963.657,48.8269,5.9625,12.3654,46.857
"14","3",2,"Haptics+Lights","1",5670.09,15.1945,6.265,11.7244,7.35900000000001
"14","3",2,"Haptics+Lights","2",1680.54,32.5911,-13.72809,29.55618,0.394000000000005
"14","3",2,"Haptics+Lights","3",1540.18,24.3767,-11.5485,15.38353,14.974
"14","3",2,"Haptics+Lights","4",1510,15.6926,-1.8372,13.88937,7.06899999999999
"14","3",2,"Haptics+Lights","5",1047.35,15.6922,-0.036999999999999,14.008,-7.072
"14","3",2,"Haptics+Lights","6",1388.33,32.9746,-10.50598,23.04231,-21.119
"14","3",2,"Haptics+Lights","7",1238.03,13.2761,-9.4079394,4.575,8.17400000000001
"14","3",2,"Haptics+Lights","8",1104.13,37.1408,-1.7927,23.93313,28.345
"14","3",2,"Haptics+Lights","9",1008.84,36.2652,6.325,23.7242,-26.689
"14","3",2,"Haptics+Lights","10",982.741,11.4595,-1.5173,7.50625,-8.52500000000001
"14","3",2,"Haptics+Lights","11",1039.21,33.3396,-7.9761,24.5128,-21.143
"14","3",2,"Haptics+Lights","12",1567.35,42.3387,1.1071,19.136127,-37.751
"14","3",2,"Haptics+Lights","13",1066.91,24.0269,-0.132399999999999,16.93056,17.048
"14","3",2,"Haptics+Lights","14",1038.45,27.7684,-5.27161,11.7307,24.611
"14","3",2,"Haptics+Lights","15",1029.94,26.5113,-1.3395,26.44882,1.232
"14","3",2,"Haptics+Lights","16",1199.01,11.1549,6.2954,9.13815,1.137
"14","3",2,"Haptics+Lights","17",971.67,19.9924,10.1317,14.35621,9.53700000000001
"14","3",2,"Haptics+Lights","18",1059.57,10.5744,0.19297,7.7986,-7.13900000000001
"14","3",2,"Haptics+Lights","19",3412.49,18.0383,7.2552,16.2624,2.87700000000001
"14","3",2,"Haptics+Lights","20",1349.94,37.0181,-9.6992,21.046,-28.867
"14","4",5,"Haptics+Lights","1",1614.22,18.9564,-2.4025,14.6484,11.789
"14","4",5,"Haptics+Lights","2",1458.15,30.9293,-8.23293,24.53448,-16.938
"14","4",5,"Haptics+Lights","3",1222.59,10.5895,-0.9664,9.84255,-3.785
"14","4",5,"Haptics+Lights","4",1239.96,13.5929,-0.883700000000005,8.71637,-10.393
"14","4",5,"Haptics+Lights","5",916.833,29.0659,2.4554,10.8171,-26.866
"14","4",5,"Haptics+Lights","6",1042.43,49.1905,8.98576,4.29734,-48.171
"14","4",5,"Haptics+Lights","7",1080.48,26.817,-0.484060000000001,26.8076,0.522999999999996
"14","4",5,"Haptics+Lights","8",1153.15,28.5929,-4.5422,7.965581,27.083
"14","4",5,"Haptics+Lights","9",995.594,44.0504,-5.3948,8.583,-42.868
"14","4",5,"Haptics+Lights","10",954.101,18.9893,-0.4887,14.58975,-12.145
"14","4",5,"Haptics+Lights","11",1061.58,42.0416,-11.4626,22.43762,-33.655
"14","4",5,"Haptics+Lights","12",1744.28,25.9209,0.00589999999999691,5.4215,-25.348
"14","4",5,"Haptics+Lights","13",906.656,23.489,2.46007,18.8115,13.849
"14","4",5,"Haptics+Lights","14",928.019,32.2308,-14.25058,23.0654,17.428
"14","4",5,"Haptics+Lights","15",1145.83,47.1379,-21.9098,41.7252,-0.977000000000004
"14","4",5,"Haptics+Lights","16",1539.29,10.5545,4.2044,6.3713,7.28799999999998
"14","4",5,"Haptics+Lights","17",1038.72,23.638,12.547,16.99691,-10.603
"14","4",5,"Haptics+Lights","18",904.897,27.1257,2.06892,9.2752,-25.407
"14","4",5,"Haptics+Lights","19",913.807,15.7087,9.045,5.3707,-11.667
"14","4",5,"Haptics+Lights","20",3571.51,51.6597,-13.7613,18.4072,-46.266
"14","5",1,"Haptics","1",1769.08,14.9403,-5.5197,9.9921,9.63800000000001
"14","5",1,"Haptics","2",1617.65,34.4744,2.44073,4.38914,-34.106
"14","5",1,"Haptics","3",1602.24,40.7023,-3.47940000000001,18.64045,-36.015
"14","5",1,"Haptics","4",1438.24,29.9818,1.0713,5.74377,-29.407
"14","5",1,"Haptics","5",1284.51,67.9415,-12.2182,7.9717,-66.356
"14","5",1,"Haptics","6",1181.55,62.3144,-12.22588,11.62684,-59.987
"14","5",1,"Haptics","7",1334.44,60.9767,5.18225,-1.4389,-60.739
"14","5",1,"Haptics","8",1201.65,33.5124,-8.5054,24.57923,-21.133
"14","5",1,"Haptics","9",1209.07,78.8453,-5.9886,17.7114,-76.596
"14","5",1,"Haptics","10",1242.23,37.6547,-4.0728,10.77605,-35.85
"14","5",1,"Haptics","11",1272.7,79.7087,-11.1211,16.57756,-77.169
"14","5",1,"Haptics","12",1723.09,81.7522,10.5188,9.58231,-80.504
"14","5",1,"Haptics","13",1417.83,59.775,9.56157,11.80608,-57.812
"14","5",1,"Haptics","14",975.891,48.5732,6.067,13.5953,-46.235
"14","5",1,"Haptics","15",1191.86,70.4669,-5.5594,12.95943,-69.042
"14","5",1,"Haptics","16",1507.49,61.1222,-13.1868,10.99138,-58.662
"14","5",1,"Haptics","17",1312.36,72.6424,4.068,10.77121,-71.724
"14","6",6,"Lights","1",6903.48,48.3786,38.8853,17.6446,-22.74
"14","6",6,"Lights","3",1598.1,77.6574,-38.83226,-59.988,-30.4
"14","6",6,"Lights","5",13618,57.3987,-38.5729,28.2602,31.751
"14","6",6,"Lights","6",2376.84,29.9086,0.7706,-14.2698,26.274
"14","6",6,"Lights","7",1242.26,37.7176,17.76095,28.0398,17.915
"14","6",6,"Lights","8",6243.33,53.6881,33.0468,42.28563,-1.5
"14","6",6,"Lights","9",1119.6,67.0419,26.66796,55.6523,-26.197
"14","6",6,"Lights","10",1164.15,65.8974,33.4493,55.74745,10.762
"14","6",6,"Lights","11",2644.69,47.9307,24.91149,-37.4105,16.65
"14","6",6,"Lights","12",1320.7,22.5684,-21.7141,6.1477,0.189999999999998
"14","6",6,"Lights","13",1239.32,26.1386,9.39712,15.92347,18.476
"14","6",6,"Lights","14",1176.8,28.2655,-2.3099,6.5639,27.396
"14","6",6,"Lights","15",2271.86,26.0509,-3.378,-19.9154,16.45
"14","6",6,"Lights","16",1767.68,41.2555,-26.02195,-10.3759,30.285
"14","6",6,"Lights","17",1154.22,15.6266,-0.0719999999999992,0.34853,15.623
"14","6",6,"Lights","18",1107.39,13.5083,8.38514,-7.7283,-7.24199999999999
"14","6",6,"Lights","19",1233.06,23.341,4.1407,-8.8191,-21.21
"14","6",6,"Lights","20",2127.96,21.7711,-6.3356,-19.3586,-7.68700000000001
"15","1",4,"Haptics","1",4809.35,18.4267,-2.8801,14.8123,-10.576
"15","1",4,"Haptics","2",11072.8,11.978,9.37271,5.53898,4.995
"15","1",4,"Haptics","3",8606.42,34.8422,6.17359999999999,28.8817,18.486
"15","1",4,"Haptics","4",5313.5,31.0767,12.5201,14.57017,24.428
"15","1",4,"Haptics","5",6582.97,19.5833,6.068,7.4983,17.043
"15","1",4,"Haptics","6",8940.84,17.0109,10.24706,2.8118,-13.284
"15","1",4,"Haptics","7",8787.64,15.9223,13.54135,4.5505,7.03200000000001
"15","1",4,"Haptics","8",4356.87,52.1317,16.83656,11.71487,-47.927
"15","1",4,"Haptics","9",4321.1,20.1473,12.5063,5.92304,-14.643
"15","1",4,"Haptics","10",3391.82,31.7185,3.76018,10.02015,29.858
"15","1",4,"Haptics","11",3960.89,15.1242,6.0298,7.8926,11.406
"15","1",4,"Haptics","13",6391.57,61.4163,13.01569,12.78081,58.644
"15","1",4,"Haptics","14",7049.13,17.7946,2.6809,13.4474,11.341
"15","1",4,"Haptics","15",10095.2,28.3329,17.407506,3.8943,22.013
"15","1",4,"Haptics","16",5449.24,18.3295,9.7887,15.36842,1.99099999999999
"15","1",4,"Haptics","17",5984.82,41.8259,9.1836,25.54901,31.817
"15","1",4,"Haptics","18",2892.4,57.4229,-1.032968,22.5526,-52.799
"15","1",4,"Haptics","19",3191.93,63.8597,6.7855,17.2212,-61.118
"15","1",4,"Haptics","20",2169.55,82.6065,-1.5044,25.5967,-78.526
"15","2",5,"Haptics+Lights","1",4172.15,28.495,0.645199999999996,12.8105,-25.445
"15","2",5,"Haptics+Lights","2",4369.58,17.2363,4.6497,15.74638,5.24700000000001
"15","2",5,"Haptics+Lights","3",4026.43,26.0672,4.65989999999999,23.45091,-10.384
"15","2",5,"Haptics+Lights","4",4348.65,14.7583,2.69269999999999,14.50647,-0.344999999999999
"15","2",5,"Haptics+Lights","5",3707.82,21.7483,8.4759,3.0082,19.802
"15","2",5,"Haptics+Lights","6",4490.92,16.4974,5.3682,9.42767,12.429
"15","2",5,"Haptics+Lights","7",5009.96,30.3451,2.79625,22.1395,20.563
"15","2",5,"Haptics+Lights","8",4237.37,41.5763,9.47902,11.38119,38.848
"15","2",5,"Haptics+Lights","9",4169.9,28.0932,12.2283,25.2619,-1.238
"15","2",5,"Haptics+Lights","10",3559.25,30.4314,-2.3944,29.71735,-6.101
"15","2",5,"Haptics+Lights","11",3320.04,17.0015,8.5979,13.8644,-4.78599999999997
"15","2",5,"Haptics+Lights","12",5967.84,30.3728,-5.5721,29.726,-2.79700000000003
"15","2",5,"Haptics+Lights","13",4330.33,25.0059,5.2064,23.61446,-6.36800000000002
"15","2",5,"Haptics+Lights","14",2638.71,28.982,-0.0601000000000003,23.3101,-17.222
"15","2",5,"Haptics+Lights","15",4301.88,27.8987,8.7816,26.47047,0.731999999999999
"15","2",5,"Haptics+Lights","16",2861.2,34.4934,-4.4648,30.4715,-15.536
"15","2",5,"Haptics+Lights","17",2297.26,36.0746,-16.10789,22.17511,-23.456
"15","2",5,"Haptics+Lights","18",1422.74,21.625,6.48182,20.4679,-2.58699999999999
"15","2",5,"Haptics+Lights","19",1702.08,29.1983,-6.61913,28.4364,-0.312999999999988
"15","2",5,"Haptics+Lights","20",4192.94,26.0214,3.8721,25.5098,-3.37200000000001
"15","3",3,"Lights","1",3675.05,46.2524,-41.07165,4.6106,20.764
"15","3",3,"Lights","2",3460.94,37.1546,-2.05766,27.50658,24.893
"15","3",3,"Lights","3",9652.9,52.4969,7.38249999999999,-27.7102,43.973
"15","3",3,"Lights","4",2811.78,13.06,11.2206,-6.27622,-2.29500000000002
"15","3",3,"Lights","5",2795.96,44.7725,11.3608,-19.4828,-38.677
"15","3",3,"Lights","6",4049.07,37.314,-14.41328,32.98,9.84399999999999
"15","3",3,"Lights","7",4781.72,34.3131,-32.05385,-2.5731,11.971
"15","3",3,"Lights","8",7123.88,41.1747,-36.5138,-18.05697,-6.00400000000002
"15","3",3,"Lights","9",1285.3,35.1919,19.2866,25.0858,15.401
"15","3",3,"Lights","10",1510.64,24.036,-0.0698000000000008,5.95995,23.285
"15","3",3,"Lights","11",5034.19,40.964,21.8681,-1.8061,34.591
"15","3",3,"Lights","12",6642,22.2047,-19.1871,9.567,5.77699999999999
"15","3",3,"Lights","13",4231.48,33.8359,-16.8699,10.4624,-27.401
"15","3",3,"Lights","14",3067.48,41.7358,-28.2122,5.8383,-30.197
"15","3",3,"Lights","15",4703.4,51.0574,27.10946,27.23514,-33.618
"15","3",3,"Lights","16",2228.01,38.2344,-28.93104,24.8134,3.02599999999998
"15","3",3,"Lights","17",2596.94,31.0668,-29.2507,7.84031,-6.93299999999999
"15","3",3,"Lights","18",2469.72,21.1122,-18.36686,7.4988,-7.22200000000001
"15","3",3,"Lights","19",2604.01,17.1952,-16.94517,1.8965,2.22200000000001
"15","3",3,"Lights","20",7869.75,24.1754,-17.3105,13.1035,-10.634
"15","4",6,"Lights","1",8551.11,40.7596,-5.1252,28.0624,29.113
"15","4",6,"Lights","2",4763.99,32.4432,-0.74202,25.46468,20.089
"15","4",6,"Lights","3",4799.63,11.2742,10.1101,3.5112,-3.54399999999998
"15","4",6,"Lights","4",4798.08,53.9671,30.70312,26.61707,35.515
"15","4",6,"Lights","5",2684.72,31.6164,6.8777,9.1897,-29.459
"15","4",6,"Lights","6",8190.81,42.2433,-15.63498,-14.6429,-36.409
"15","4",6,"Lights","7",2145.64,29.9608,-18.35719,19.0484,-14.065
"15","4",6,"Lights","8",6916.71,17.934,-15.44,-3.79147,-8.298
"15","4",6,"Lights","9",3000.67,33.4311,20.03638,15.2214,22.011
"15","4",6,"Lights","10",1636.47,33.1199,-17.3232,18.80705,21.05
"15","4",6,"Lights","11",6472.48,44.1451,-21.3242,8.567,37.692
"15","4",6,"Lights","12",6204.23,20.2318,17.9353,1.0065,9.30799999999999
"15","4",6,"Lights","13",10665.5,54.5407,34.2438,-30.057,29.977
"15","4",6,"Lights","15",5035.31,31.0317,3.475,26.9227,15.035
"15","4",6,"Lights","16",5929.72,22.5523,9.6899,-20.1588,-2.88800000000001
"15","4",6,"Lights","18",1719.21,3.27647,-0.65725,-2.9817,-1.18899999999999
"15","4",6,"Lights","19",5624.53,25.5558,3.4516,-18.39467,17.402
"15","4",6,"Lights","20",6841.59,43.5599,-26.565,-11.3954,-32.587
"15","5",2,"Haptics+Lights","1",4201.83,15.7812,-3.4279,7.1035,-13.669
"15","5",2,"Haptics+Lights","2",1131.7,23.5868,-6.09546,17.83688,-14.178
"15","5",2,"Haptics+Lights","3",1446.95,16.143,3.10299999999999,13.756516,7.857
"15","5",2,"Haptics+Lights","4",2448.39,17.4773,3.1961,2.22037,-17.039
"15","5",2,"Haptics+Lights","5",1844.05,27.307,7.0257,-8.8685,24.853
"15","5",2,"Haptics+Lights","6",1807.74,37.9371,-1.20857,19.90981,-32.27
"15","5",2,"Haptics+Lights","7",3113.03,12.9342,7.21845,10.631,-1.47299999999998
"15","5",2,"Haptics+Lights","8",2251.15,12.332,3.9185,5.81116,-10.147
"15","5",2,"Haptics+Lights","9",1762.28,17.585,3.4062,13.5369,-10.695
"15","5",2,"Haptics+Lights","10",1689.53,20.8274,-4.5563,2.52733,-20.166
"15","5",2,"Haptics+Lights","11",3012.43,14.7073,7.2382,10.381,7.49300000000002
"15","5",2,"Haptics+Lights","12",4356.72,27.7664,2.2393,13.5494,24.132
"15","5",2,"Haptics+Lights","13",4950.46,14.9753,-0.495099999999999,13.51038,-6.441
"15","5",2,"Haptics+Lights","14",3432.6,28.9347,0.340300000000001,16.3199,23.891
"15","5",2,"Haptics+Lights","15",2756.05,16.1995,-0.9163,14.81308,6.49299999999999
"15","5",2,"Haptics+Lights","16",4661.68,18.1624,0.9771,12.51106,13.129
"15","5",2,"Haptics+Lights","17",3081.66,23.1574,3.8568,6.48161,21.895
"15","5",2,"Haptics+Lights","18",2804.18,19.994,2.30869,8.2955,18.044
"15","5",2,"Haptics+Lights","19",3630.66,35.9158,9.573,12.0417,32.455
"15","5",2,"Haptics+Lights","20",2900.84,27.3621,9.1079,25.80141,-0.124000000000024
"15","6",1,"Haptics","1",4554.56,41.3088,1.9211,-7.4248,40.59
"15","6",1,"Haptics","2",3070.09,18.1983,9.68401,9.72592,-11.95
"15","6",1,"Haptics","3",3240.24,16.5681,6.3356,13.950089,-6.30499999999998
"15","6",1,"Haptics","4",4534.24,23.2714,9.3824,16.39137,-13.596
"15","6",1,"Haptics","5",3581.18,19.7244,13.0454,1.4814,-14.72
"15","6",1,"Haptics","6",4166.74,30.4903,14.12942,8.18276,-25.75
"15","6",1,"Haptics","7",2675.11,7.45281,5.21605,-1.4395,-5.125
"15","6",1,"Haptics","8",2715.68,18.76,9.65863,7.749127,14.092
"15","6",1,"Haptics","9",2891.08,41.465,11.0945,9.52583,-38.801
"15","6",1,"Haptics","10",2350.72,22.4271,8.97478,6.34865,19.548
"15","6",1,"Haptics","11",3561.36,21.3357,16.41,11.05634,-7.97999999999999
"15","6",1,"Haptics","12",4775.12,28.5375,5.5672,4.4646,27.631
"15","6",1,"Haptics","13",3348.53,48.5319,8.38177,11.10706,46.494
"15","6",1,"Haptics","14",4119.89,17.9927,8.8581,15.2958,3.363
"15","6",1,"Haptics","15",3766.53,22.1111,10.41309,17.75255,-8.08199999999999
"15","6",1,"Haptics","16",4785.86,27.4574,9.4389,1.46125,25.742
"15","6",1,"Haptics","17",2829.84,22.1744,6.2062,14.23461,15.829
"15","6",1,"Haptics","18",3977.06,13.1413,8.18965,3.5312,9.65100000000001
"15","6",1,"Haptics","19",2483.89,22.0172,7.6431,8.2202,18.941
"15","6",1,"Haptics","20",8483.52,26.6622,8.685,14.2652,20.783
"16","1",5,"Haptics+Lights","1",4635.07,13.1647,12.765,3.0134,-1.13299999999998
"16","1",5,"Haptics+Lights","2",7811.57,22.0457,2.6963,15.61378,15.329
"16","1",5,"Haptics+Lights","3",7977.44,34.402,-4.094,29.8767,16.557
"16","1",5,"Haptics+Lights","4",13850.7,29.6904,0.400099999999995,21.70927,20.25
"16","1",5,"Haptics+Lights","5",9757.13,23.5265,1.7309,15.7232,17.415
"16","1",5,"Haptics+Lights","6",13913.3,28.9701,0.06304,13.7791463,25.483
"16","1",5,"Haptics+Lights","7",6048.8,10.3845,3.55555,9.4579,-2.39599999999999
"16","1",5,"Haptics+Lights","8",7557.93,45.6918,6.97159,31.14413,32.698
